crawl_date,brand,product_id,major_category,major_category_url,series_name,series_summary,series_url,series_cover_image_url,series_declared_product_count,product_name,list_title,model,style,material,color,specification,description_text,list_image_url,hover_image_url,gallery_image_count,gallery_image_urls,display_image_count,display_image_urls,display_image_local_paths,display_image_selection_basis,detail_url
2026-04-08,红苹果,1041,客厅,http://www.redapple.com.cn/product/p3/index.aspx,家有神器，空器合一,每一件家具，都有生命力。打磨成器，我们想让它成为你的光。,http://www.redapple.com.cn/product/p3/shafa_1/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1417tbv6f6.jpg,5,D0350 组合地柜,D0350 组合地柜,"D0350-22 ,R0350S",现代简约,"采用UV油漆,实心不锈钢立柱/铝合金/玻璃",,2200X495X397，1000X310X1330,上座采用实心不锈钢立柱/铝合金，坚固美观。,http://www.redapple.com.cn/upload/2016/0118/14566d24tp.jpg,http://www.redapple.com.cn/upload/2016/0118/14562884nh.jpg,2,http://www.redapple.com.cn/upload/2016/0118/1457b4lxbf.jpg | http://www.redapple.com.cn/upload/2016/0118/1457vbh840.jpg,2,http://www.redapple.com.cn/upload/2016/0118/1457b4lxbf.jpg | http://www.redapple.com.cn/upload/2016/0118/1457vbh840.jpg,data/images/redapple/1041/display_01.jpg | data/images/redapple/1041/display_02.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/shafa_1/20160118/1041.aspx
2026-04-08,红苹果,1040,客厅,http://www.redapple.com.cn/product/p3/index.aspx,家有神器，空器合一,每一件家具，都有生命力。打磨成器，我们想让它成为你的光。,http://www.redapple.com.cn/product/p3/shafa_1/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1417tbv6f6.jpg,5,D095-2.4 地柜,D095-2.4 地柜,D095-2.4,现代简约,采用UV油漆,,2400X495X480,,http://www.redapple.com.cn/upload/2016/0118/1453j0n8jx.jpg,http://www.redapple.com.cn/upload/2016/0118/1454220rf8.jpg,4,http://www.redapple.com.cn/upload/2016/0118/1454xzzl8r.jpg | http://www.redapple.com.cn/upload/2016/0118/1454jh2hbj.jpg | http://www.redapple.com.cn/upload/2016/0118/1454jr2d06.jpg | http://www.redapple.com.cn/upload/2016/0118/1454jfr2l8.jpg,4,http://www.redapple.com.cn/upload/2016/0118/1454xzzl8r.jpg | http://www.redapple.com.cn/upload/2016/0118/1454jh2hbj.jpg | http://www.redapple.com.cn/upload/2016/0118/1454jr2d06.jpg | http://www.redapple.com.cn/upload/2016/0118/1454jfr2l8.jpg,data/images/redapple/1040/display_01.jpg | data/images/redapple/1040/display_02.jpg | data/images/redapple/1040/display_03.jpg | data/images/redapple/1040/display_04.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/shafa_1/20160118/1040.aspx
2026-04-08,红苹果,1037,客厅,http://www.redapple.com.cn/product/p3/index.aspx,家有神器，空器合一,每一件家具，都有生命力。打磨成器，我们想让它成为你的光。,http://www.redapple.com.cn/product/p3/shafa_1/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1417tbv6f6.jpg,5,R590-1.2 高身卧房柜,R590-1.2 高身卧房柜,R590-1.2,现代简约,三聚氰胺板,,1190X515X1060,,http://www.redapple.com.cn/upload/2016/0118/14514jprfh.jpg,http://www.redapple.com.cn/upload/2016/0118/14516fnn22.jpg,2,http://www.redapple.com.cn/upload/2016/0118/1451jzfh66.jpg | http://www.redapple.com.cn/upload/2016/0118/14516x2f24.jpg,2,http://www.redapple.com.cn/upload/2016/0118/1451jzfh66.jpg | http://www.redapple.com.cn/upload/2016/0118/14516x2f24.jpg,data/images/redapple/1037/display_01.jpg | data/images/redapple/1037/display_02.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/shafa_1/20160118/1037.aspx
2026-04-08,红苹果,913,客厅,http://www.redapple.com.cn/product/p3/index.aspx,松驰感的家,松驰感就是自自然然，简简单单，不刻意，不过度的装饰。,http://www.redapple.com.cn/product/p3/shafaxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14228h6vhh.jpg,6,AP2109 沙发,AP2109 沙发,AP2109(1V+2+3XR),现代简约,布艺,,2870X2395X735/1040,靠背可调节高低；强力橡筋打底，增加回弹性和舒适度；座包高回弹海绵，回弹性好，不易变形。,http://www.redapple.com.cn/upload/2016/0112/083168hv48.jpg,http://www.redapple.com.cn/upload/2016/0112/08286bz46n.jpg,8,http://www.redapple.com.cn/upload/2016/0112/0829j4jlh4.jpg | http://www.redapple.com.cn/upload/2016/0112/0829800nj8.jpg | http://www.redapple.com.cn/upload/2016/0112/0829fpbdx0.jpg | http://www.redapple.com.cn/upload/2016/0112/0829x8blv0.jpg | http://www.redapple.com.cn/upload/2016/0112/0829t4b66h.jpg | http://www.redapple.com.cn/upload/2016/0112/08292b2h6l.jpg | http://www.redapple.com.cn/upload/2016/0112/08294h284l.jpg | http://www.redapple.com.cn/upload/2016/0112/0829jp8880.jpg,8,http://www.redapple.com.cn/upload/2016/0112/0829j4jlh4.jpg | http://www.redapple.com.cn/upload/2016/0112/0829800nj8.jpg | http://www.redapple.com.cn/upload/2016/0112/0829fpbdx0.jpg | http://www.redapple.com.cn/upload/2016/0112/0829x8blv0.jpg | http://www.redapple.com.cn/upload/2016/0112/0829t4b66h.jpg | http://www.redapple.com.cn/upload/2016/0112/08292b2h6l.jpg | http://www.redapple.com.cn/upload/2016/0112/08294h284l.jpg | http://www.redapple.com.cn/upload/2016/0112/0829jp8880.jpg,data/images/redapple/913/display_01.jpg | data/images/redapple/913/display_02.jpg | data/images/redapple/913/display_03.jpg | data/images/redapple/913/display_04.jpg | data/images/redapple/913/display_05.jpg | data/images/redapple/913/display_06.jpg | data/images/redapple/913/display_07.jpg | data/images/redapple/913/display_08.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/shafaxilie/20160112/913.aspx
2026-04-08,红苹果,915,客厅,http://www.redapple.com.cn/product/p3/index.aspx,松驰感的家,松驰感就是自自然然，简简单单，不刻意，不过度的装饰。,http://www.redapple.com.cn/product/p3/shafaxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14228h6vhh.jpg,6,AP261 沙发,AP261 沙发,AP261(1+2+3)左,现代简约,布艺,,3360X1710X820,头枕有升降调节的功能；实木沙发框架，三角架支撑；S型弹簧与钢丝结合。,http://www.redapple.com.cn/upload/2016/0112/0842t2rfxj.jpg,http://www.redapple.com.cn/upload/2016/0112/0842b4l806.jpg,12,http://www.redapple.com.cn/upload/2016/0112/0843p00l26.jpg | http://www.redapple.com.cn/upload/2016/0112/08438048h0.jpg | http://www.redapple.com.cn/upload/2016/0112/084384n4bz.jpg | http://www.redapple.com.cn/upload/2016/0112/0843n00066.jpg | http://www.redapple.com.cn/upload/2016/0112/0843n8b04f.jpg | http://www.redapple.com.cn/upload/2016/0112/08440jx062.jpg | http://www.redapple.com.cn/upload/2016/0112/084400p24n.jpg | http://www.redapple.com.cn/upload/2016/0112/0844rjn642.jpg | http://www.redapple.com.cn/upload/2016/0112/084468j24t.jpg | http://www.redapple.com.cn/upload/2016/0112/0844d2vpdj.jpg | http://www.redapple.com.cn/upload/2016/0112/0844440blp.jpg | http://www.redapple.com.cn/upload/2016/0112/0844zp28hp.jpg,12,http://www.redapple.com.cn/upload/2016/0112/0843p00l26.jpg | http://www.redapple.com.cn/upload/2016/0112/08438048h0.jpg | http://www.redapple.com.cn/upload/2016/0112/084384n4bz.jpg | http://www.redapple.com.cn/upload/2016/0112/0843n00066.jpg | http://www.redapple.com.cn/upload/2016/0112/0843n8b04f.jpg | http://www.redapple.com.cn/upload/2016/0112/08440jx062.jpg | http://www.redapple.com.cn/upload/2016/0112/084400p24n.jpg | http://www.redapple.com.cn/upload/2016/0112/0844rjn642.jpg | http://www.redapple.com.cn/upload/2016/0112/084468j24t.jpg | http://www.redapple.com.cn/upload/2016/0112/0844d2vpdj.jpg | http://www.redapple.com.cn/upload/2016/0112/0844440blp.jpg | http://www.redapple.com.cn/upload/2016/0112/0844zp28hp.jpg,data/images/redapple/915/display_01.jpg | data/images/redapple/915/display_02.jpg | data/images/redapple/915/display_03.jpg | data/images/redapple/915/display_04.jpg | data/images/redapple/915/display_05.jpg | data/images/redapple/915/display_06.jpg | data/images/redapple/915/display_07.jpg | data/images/redapple/915/display_08.jpg | data/images/redapple/915/display_09.jpg | data/images/redapple/915/display_10.jpg | data/images/redapple/915/display_11.jpg | data/images/redapple/915/display_12.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/shafaxilie/20160112/915.aspx
2026-04-08,红苹果,908,客厅,http://www.redapple.com.cn/product/p3/index.aspx,松驰感的家,松驰感就是自自然然，简简单单，不刻意，不过度的装饰。,http://www.redapple.com.cn/product/p3/shafaxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14228h6vhh.jpg,6,AP6108 沙发,AP6108 沙发,AP6108(1+2G左+3右),现代简约,真皮,,3505X1690X940,"实木沙发框架,三角架支撑；S型弹簧与铁丝结合，回弹性好。",http://www.redapple.com.cn/upload/2016/0111/1137j6rnh4.jpg,http://www.redapple.com.cn/upload/2016/0111/11376h22d0.jpg,10,http://www.redapple.com.cn/upload/2016/0111/113746r268.jpg | http://www.redapple.com.cn/upload/2016/0111/1137l8j60x.jpg | http://www.redapple.com.cn/upload/2016/0111/113780604r.jpg | http://www.redapple.com.cn/upload/2016/0111/1138n2f2n6.jpg | http://www.redapple.com.cn/upload/2016/0111/113886ldb6.jpg | http://www.redapple.com.cn/upload/2016/0111/1138d6j2v2.jpg | http://www.redapple.com.cn/upload/2016/0111/1138d68xhz.jpg | http://www.redapple.com.cn/upload/2016/0111/113802n2zt.jpg | http://www.redapple.com.cn/upload/2016/0111/11382xxj8b.jpg | http://www.redapple.com.cn/upload/2016/0111/1138r2b862.jpg,10,http://www.redapple.com.cn/upload/2016/0111/113746r268.jpg | http://www.redapple.com.cn/upload/2016/0111/1137l8j60x.jpg | http://www.redapple.com.cn/upload/2016/0111/113780604r.jpg | http://www.redapple.com.cn/upload/2016/0111/1138n2f2n6.jpg | http://www.redapple.com.cn/upload/2016/0111/113886ldb6.jpg | http://www.redapple.com.cn/upload/2016/0111/1138d6j2v2.jpg | http://www.redapple.com.cn/upload/2016/0111/1138d68xhz.jpg | http://www.redapple.com.cn/upload/2016/0111/113802n2zt.jpg | http://www.redapple.com.cn/upload/2016/0111/11382xxj8b.jpg | http://www.redapple.com.cn/upload/2016/0111/1138r2b862.jpg,data/images/redapple/908/display_01.jpg | data/images/redapple/908/display_02.jpg | data/images/redapple/908/display_03.jpg | data/images/redapple/908/display_04.jpg | data/images/redapple/908/display_05.jpg | data/images/redapple/908/display_06.jpg | data/images/redapple/908/display_07.jpg | data/images/redapple/908/display_08.jpg | data/images/redapple/908/display_09.jpg | data/images/redapple/908/display_10.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/shafaxilie/20160111/908.aspx
2026-04-08,红苹果,916,客厅,http://www.redapple.com.cn/product/p3/index.aspx,松驰感的家,松驰感就是自自然然，简简单单，不刻意，不过度的装饰。,http://www.redapple.com.cn/product/p3/shafaxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14228h6vhh.jpg,6,AP626 沙发,AP626 沙发,AP626(1+2+3)右,现代简约,真皮,,3610X1700X810,头枕可调节不同角度 ；独立袋装弹簧/高回弹海绵座垫；实木沙发框架，三角架支撑。,http://www.redapple.com.cn/upload/2016/0112/08502ph0j0.jpg,http://www.redapple.com.cn/upload/2016/0112/0850668djz.jpg,10,http://www.redapple.com.cn/upload/2016/0112/0851228jt6.jpg | http://www.redapple.com.cn/upload/2016/0112/0851jd6646.jpg | http://www.redapple.com.cn/upload/2016/0112/08512z8x60.jpg | http://www.redapple.com.cn/upload/2016/0112/0851tnn40z.jpg | http://www.redapple.com.cn/upload/2016/0112/0851nh6022.jpg | http://www.redapple.com.cn/upload/2016/0112/085122v86f.jpg | http://www.redapple.com.cn/upload/2016/0112/0852bnh2xh.jpg | http://www.redapple.com.cn/upload/2016/0112/0852lvf202.jpg | http://www.redapple.com.cn/upload/2016/0112/0852lf0l6v.jpg | http://www.redapple.com.cn/upload/2016/0112/085220j06f.jpg,10,http://www.redapple.com.cn/upload/2016/0112/0851228jt6.jpg | http://www.redapple.com.cn/upload/2016/0112/0851jd6646.jpg | http://www.redapple.com.cn/upload/2016/0112/08512z8x60.jpg | http://www.redapple.com.cn/upload/2016/0112/0851tnn40z.jpg | http://www.redapple.com.cn/upload/2016/0112/0851nh6022.jpg | http://www.redapple.com.cn/upload/2016/0112/085122v86f.jpg | http://www.redapple.com.cn/upload/2016/0112/0852bnh2xh.jpg | http://www.redapple.com.cn/upload/2016/0112/0852lvf202.jpg | http://www.redapple.com.cn/upload/2016/0112/0852lf0l6v.jpg | http://www.redapple.com.cn/upload/2016/0112/085220j06f.jpg,data/images/redapple/916/display_01.jpg | data/images/redapple/916/display_02.jpg | data/images/redapple/916/display_03.jpg | data/images/redapple/916/display_04.jpg | data/images/redapple/916/display_05.jpg | data/images/redapple/916/display_06.jpg | data/images/redapple/916/display_07.jpg | data/images/redapple/916/display_08.jpg | data/images/redapple/916/display_09.jpg | data/images/redapple/916/display_10.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/shafaxilie/20160112/916.aspx
2026-04-08,红苹果,907,客厅,http://www.redapple.com.cn/product/p3/index.aspx,松驰感的家,松驰感就是自自然然，简简单单，不刻意，不过度的装饰。,http://www.redapple.com.cn/product/p3/shafaxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14228h6vhh.jpg,6,AP6501 沙发,AP6501 沙发,AP6501(1+2G右+3左),现代简约,真皮,,3930X1865X1060,靠背可调节不同角度；实木沙发框架，三角架支撑；S型弹簧与钢丝结合，回弹性好。,http://www.redapple.com.cn/upload/2016/0112/09226tdfjn.jpg,http://www.redapple.com.cn/upload/2016/0112/0923406880.jpg,10,http://www.redapple.com.cn/upload/2016/0111/1127tht4lf.jpg | http://www.redapple.com.cn/upload/2016/0111/1127lrh24r.jpg | http://www.redapple.com.cn/upload/2016/0111/1128t2b2lp.jpg | http://www.redapple.com.cn/upload/2016/0111/1128868fff.jpg | http://www.redapple.com.cn/upload/2016/0111/1128xht208.jpg | http://www.redapple.com.cn/upload/2016/0111/1128r00nd0.jpg | http://www.redapple.com.cn/upload/2016/0111/1128n2j42l.jpg | http://www.redapple.com.cn/upload/2016/0111/11284248x0.jpg | http://www.redapple.com.cn/upload/2016/0111/11282bd6b4.jpg | http://www.redapple.com.cn/upload/2016/0111/1128vr8bl0.jpg,10,http://www.redapple.com.cn/upload/2016/0111/1127tht4lf.jpg | http://www.redapple.com.cn/upload/2016/0111/1127lrh24r.jpg | http://www.redapple.com.cn/upload/2016/0111/1128t2b2lp.jpg | http://www.redapple.com.cn/upload/2016/0111/1128868fff.jpg | http://www.redapple.com.cn/upload/2016/0111/1128xht208.jpg | http://www.redapple.com.cn/upload/2016/0111/1128r00nd0.jpg | http://www.redapple.com.cn/upload/2016/0111/1128n2j42l.jpg | http://www.redapple.com.cn/upload/2016/0111/11284248x0.jpg | http://www.redapple.com.cn/upload/2016/0111/11282bd6b4.jpg | http://www.redapple.com.cn/upload/2016/0111/1128vr8bl0.jpg,data/images/redapple/907/display_01.jpg | data/images/redapple/907/display_02.jpg | data/images/redapple/907/display_03.jpg | data/images/redapple/907/display_04.jpg | data/images/redapple/907/display_05.jpg | data/images/redapple/907/display_06.jpg | data/images/redapple/907/display_07.jpg | data/images/redapple/907/display_08.jpg | data/images/redapple/907/display_09.jpg | data/images/redapple/907/display_10.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/shafaxilie/20160111/907.aspx
2026-04-08,红苹果,914,客厅,http://www.redapple.com.cn/product/p3/index.aspx,松驰感的家,松驰感就是自自然然，简简单单，不刻意，不过度的装饰。,http://www.redapple.com.cn/product/p3/shafaxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14228h6vhh.jpg,6,AP671 沙发,AP671 沙发,AP671(1+4V),现代简约,真策划,,3410X1700X1000,靠包可上下调节护腰的功能；独立袋装弹簧座垫；实木沙发框架；方向可灵活调整。,http://www.redapple.com.cn/upload/2016/0112/0835zbf0x6.jpg,http://www.redapple.com.cn/upload/2016/0112/0835f824n2.jpg,9,http://www.redapple.com.cn/upload/2016/0112/0836r44l8f.jpg | http://www.redapple.com.cn/upload/2016/0112/0836b602fp.jpg | http://www.redapple.com.cn/upload/2016/0112/0836txr006.jpg | http://www.redapple.com.cn/upload/2016/0112/08360d480r.jpg | http://www.redapple.com.cn/upload/2016/0112/0836x8dt4v.jpg | http://www.redapple.com.cn/upload/2016/0112/083608dhvf.jpg | http://www.redapple.com.cn/upload/2016/0112/08360z640t.jpg | http://www.redapple.com.cn/upload/2016/0112/08364002l6.jpg | http://www.redapple.com.cn/upload/2016/0112/083660hll6.jpg,9,http://www.redapple.com.cn/upload/2016/0112/0836r44l8f.jpg | http://www.redapple.com.cn/upload/2016/0112/0836b602fp.jpg | http://www.redapple.com.cn/upload/2016/0112/0836txr006.jpg | http://www.redapple.com.cn/upload/2016/0112/08360d480r.jpg | http://www.redapple.com.cn/upload/2016/0112/0836x8dt4v.jpg | http://www.redapple.com.cn/upload/2016/0112/083608dhvf.jpg | http://www.redapple.com.cn/upload/2016/0112/08360z640t.jpg | http://www.redapple.com.cn/upload/2016/0112/08364002l6.jpg | http://www.redapple.com.cn/upload/2016/0112/083660hll6.jpg,data/images/redapple/914/display_01.jpg | data/images/redapple/914/display_02.jpg | data/images/redapple/914/display_03.jpg | data/images/redapple/914/display_04.jpg | data/images/redapple/914/display_05.jpg | data/images/redapple/914/display_06.jpg | data/images/redapple/914/display_07.jpg | data/images/redapple/914/display_08.jpg | data/images/redapple/914/display_09.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/shafaxilie/20160112/914.aspx
2026-04-08,红苹果,1027,客厅,http://www.redapple.com.cn/product/p3/index.aspx,温暖自在的原木风客厅,加入木纹元素的家，让人漫步在自然的宁静里，时光温柔惬意。,http://www.redapple.com.cn/product/p3/jingdianhei——“zaiheibaijianyuezhongchuangzaozuofenshenghuo”/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1418dx2zf8.jpg,7,R0020 餐柜,R0020 餐柜,R0020,现代简约,三聚氰胺板,,500X395X1030,"餐柜功能,可与R0026、R081、R082地柜组合",http://www.redapple.com.cn/upload/2016/0118/14126n4zzv.jpg,http://www.redapple.com.cn/upload/2016/0118/1412j6482d.jpg,6,http://www.redapple.com.cn/upload/2016/0118/1412ld06v0.jpg | http://www.redapple.com.cn/upload/2016/0118/14124x26j4.jpg | http://www.redapple.com.cn/upload/2016/0118/1412db04dx.jpg | http://www.redapple.com.cn/upload/2016/0118/1412vz6440.jpg | http://www.redapple.com.cn/upload/2016/0118/1412hr0th8.jpg | http://www.redapple.com.cn/upload/2016/0118/1412804thl.jpg,6,http://www.redapple.com.cn/upload/2016/0118/1412ld06v0.jpg | http://www.redapple.com.cn/upload/2016/0118/14124x26j4.jpg | http://www.redapple.com.cn/upload/2016/0118/1412db04dx.jpg | http://www.redapple.com.cn/upload/2016/0118/1412vz6440.jpg | http://www.redapple.com.cn/upload/2016/0118/1412hr0th8.jpg | http://www.redapple.com.cn/upload/2016/0118/1412804thl.jpg,data/images/redapple/1027/display_01.jpg | data/images/redapple/1027/display_02.jpg | data/images/redapple/1027/display_03.jpg | data/images/redapple/1027/display_04.jpg | data/images/redapple/1027/display_05.jpg | data/images/redapple/1027/display_06.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/jingdianhei——“zaiheibaijianyuezhongchuangzaozuofenshenghuo”/20160118/1027.aspx
2026-04-08,红苹果,1025,客厅,http://www.redapple.com.cn/product/p3/index.aspx,温暖自在的原木风客厅,加入木纹元素的家，让人漫步在自然的宁静里，时光温柔惬意。,http://www.redapple.com.cn/product/p3/jingdianhei——“zaiheibaijianyuezhongchuangzaozuofenshenghuo”/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1418dx2zf8.jpg,7,R077-4 桶柜,R077-4 桶柜,R077-4,现代简约,三聚氰胺板,,585X495X835,"桶柜,可与077地柜组合",http://www.redapple.com.cn/upload/2016/0118/1413dh08p8.jpg,http://www.redapple.com.cn/upload/2016/0118/141346bhdn.jpg,7,http://www.redapple.com.cn/upload/2016/0118/1414nxp6fx.jpg | http://www.redapple.com.cn/upload/2016/0118/141444fb8h.jpg | http://www.redapple.com.cn/upload/2016/0118/1414dp4xh8.jpg | http://www.redapple.com.cn/upload/2016/0118/1414408lx2.jpg | http://www.redapple.com.cn/upload/2016/0118/1414hn2lbz.jpg | http://www.redapple.com.cn/upload/2016/0118/14140d6284.jpg | http://www.redapple.com.cn/upload/2016/0118/14140v82z6.jpg,7,http://www.redapple.com.cn/upload/2016/0118/1414nxp6fx.jpg | http://www.redapple.com.cn/upload/2016/0118/141444fb8h.jpg | http://www.redapple.com.cn/upload/2016/0118/1414dp4xh8.jpg | http://www.redapple.com.cn/upload/2016/0118/1414408lx2.jpg | http://www.redapple.com.cn/upload/2016/0118/1414hn2lbz.jpg | http://www.redapple.com.cn/upload/2016/0118/14140d6284.jpg | http://www.redapple.com.cn/upload/2016/0118/14140v82z6.jpg,data/images/redapple/1025/display_01.jpg | data/images/redapple/1025/display_02.jpg | data/images/redapple/1025/display_03.jpg | data/images/redapple/1025/display_04.jpg | data/images/redapple/1025/display_05.jpg | data/images/redapple/1025/display_06.jpg | data/images/redapple/1025/display_07.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/jingdianhei——“zaiheibaijianyuezhongchuangzaozuofenshenghuo”/20160118/1025.aspx
2026-04-08,红苹果,1024,客厅,http://www.redapple.com.cn/product/p3/index.aspx,温暖自在的原木风客厅,加入木纹元素的家，让人漫步在自然的宁静里，时光温柔惬意。,http://www.redapple.com.cn/product/p3/jingdianhei——“zaiheibaijianyuezhongchuangzaozuofenshenghuo”/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1418dx2zf8.jpg,7,R082-88 地柜,R082-88 地柜,R082-88,现代简约,三聚氰胺板,,2230X450X460,,http://www.redapple.com.cn/upload/2016/0118/14114nffhj.jpg,http://www.redapple.com.cn/upload/2016/0118/1411f86266.jpg,6,http://www.redapple.com.cn/upload/2016/0118/1411j4048z.jpg | http://www.redapple.com.cn/upload/2016/0118/141188nvj0.jpg | http://www.redapple.com.cn/upload/2016/0118/1411d8rxzr.jpg | http://www.redapple.com.cn/upload/2016/0118/141104862l.jpg | http://www.redapple.com.cn/upload/2016/0118/141144f6r0.jpg | http://www.redapple.com.cn/upload/2016/0118/1411ld2jrj.jpg,6,http://www.redapple.com.cn/upload/2016/0118/1411j4048z.jpg | http://www.redapple.com.cn/upload/2016/0118/141188nvj0.jpg | http://www.redapple.com.cn/upload/2016/0118/1411d8rxzr.jpg | http://www.redapple.com.cn/upload/2016/0118/141104862l.jpg | http://www.redapple.com.cn/upload/2016/0118/141144f6r0.jpg | http://www.redapple.com.cn/upload/2016/0118/1411ld2jrj.jpg,data/images/redapple/1024/display_01.jpg | data/images/redapple/1024/display_02.jpg | data/images/redapple/1024/display_03.jpg | data/images/redapple/1024/display_04.jpg | data/images/redapple/1024/display_05.jpg | data/images/redapple/1024/display_06.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/jingdianhei——“zaiheibaijianyuezhongchuangzaozuofenshenghuo”/20160118/1024.aspx
2026-04-08,红苹果,1066,客厅,http://www.redapple.com.cn/product/p3/index.aspx,温暖自在的原木风客厅,加入木纹元素的家，让人漫步在自然的宁静里，时光温柔惬意。,http://www.redapple.com.cn/product/p3/jingdianhei——“zaiheibaijianyuezhongchuangzaozuofenshenghuo”/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1418dx2zf8.jpg,7,R083-60 地柜,R083-60 地柜,R083-60,现代简约,三聚氰胺板,,1525X395X610,,http://www.redapple.com.cn/upload/2016/0122/155862p4jj.jpg,http://www.redapple.com.cn/upload/2016/0122/15588660t2.jpg,8,http://www.redapple.com.cn/upload/2016/0122/15584r828z.jpg | http://www.redapple.com.cn/upload/2016/0122/1558tnbd28.jpg | http://www.redapple.com.cn/upload/2016/0122/1558t444l4.jpg | http://www.redapple.com.cn/upload/2016/0122/1558f86222.jpg | http://www.redapple.com.cn/upload/2016/0122/15598086dx.jpg | http://www.redapple.com.cn/upload/2016/0122/1559d2n62d.jpg | http://www.redapple.com.cn/upload/2016/0122/15594n6j2p.jpg | http://www.redapple.com.cn/upload/2016/0122/1559d8660d.jpg,8,http://www.redapple.com.cn/upload/2016/0122/15584r828z.jpg | http://www.redapple.com.cn/upload/2016/0122/1558tnbd28.jpg | http://www.redapple.com.cn/upload/2016/0122/1558t444l4.jpg | http://www.redapple.com.cn/upload/2016/0122/1558f86222.jpg | http://www.redapple.com.cn/upload/2016/0122/15598086dx.jpg | http://www.redapple.com.cn/upload/2016/0122/1559d2n62d.jpg | http://www.redapple.com.cn/upload/2016/0122/15594n6j2p.jpg | http://www.redapple.com.cn/upload/2016/0122/1559d8660d.jpg,data/images/redapple/1066/display_01.jpg | data/images/redapple/1066/display_02.jpg | data/images/redapple/1066/display_03.jpg | data/images/redapple/1066/display_04.jpg | data/images/redapple/1066/display_05.jpg | data/images/redapple/1066/display_06.jpg | data/images/redapple/1066/display_07.jpg | data/images/redapple/1066/display_08.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p3/jingdianhei——“zaiheibaijianyuezhongchuangzaozuofenshenghuo”/20160122/1066.aspx
